#milliseconds	datetime	qptr_op	gyro_x	gyro_y	gyro_z	react_t	angle_x	angle_y	angle_z	trq_x	trq_y	trq_z	c_power	voltage	PID_P_x	PID_P_y	PID_P_z	PID_I_x	PID_I_y	PID_I_z	PID_D_x	PID_D_y	PID_D_z	q_head	Kp_x	Kp_y	Kp_z	Ki_x	Ki_y	Ki_z	Kd_x	Kd_y	Kd_z	MaxP_x	MaxP_y	MaxP_z	MaxI_x	MaxI_y	MaxI_z	MaxD_x	MaxD_y	MaxD_z	joy_x	joy_y	joy_hdn	j_power		M1	M2	M3	M4	read_time	write_time	loop_time	offx	offy	offz
1395410082587	2014.03.21_17:54:42	1	0	0	-1.6	3	-0.13	-0.13	0	-0.012	0.047	0.21	0.55	10.8	0.021	0.02	0.15	-0.026	0.029	0.047	-0.0063	-0.0016	0.016	5.43	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	77	38	75	0.061	0	0	0	0	0	
1395410082637	2014.03.21_17:54:42	1	0	0	-1.6	3	-0.13	-0.13	0	-0.012	0.047	0.21	0.55	10.8	0.021	0.02	0.15	-0.026	0.029	0.047	-0.0063	-0.0016	0.016	5.43	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	77	38	75	0.061	0	0	0	0	0	
1395410082687	2014.03.21_17:54:42	1	3.9	-2.3	-1.6	3	-0.1	-0.13	0	-0.027	0.043	0.21	0.55	10.6	0.016	0.02	0.15	-0.023	0.029	0.047	-0.021	-0.0039	0.016	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	79	37	74	0.065	0	0	0	0	0	
1395410082737	2014.03.21_17:54:42	1	3.9	-2.3	-1.6	3	-0.1	-0.13	0	-0.027	0.043	0.21	0.55	10.6	0.016	0.02	0.15	-0.023	0.029	0.047	-0.021	-0.0039	0.016	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	79	37	74	0.065	0	0	0	0	0	
1395410082787	2014.03.21_17:54:42	1	-2.3	0	-1.6	3	-0.087	-0.14	0	-0.0078	0.055	0.21	0.55	10.5	0.013	0.021	0.15	-0.021	0.029	0.047	0.0023	0.0047	0.016	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	39	75	0.061	0	0	0	0	0	
1395410082837	2014.03.21_17:54:42	1	-2.3	0	-1.6	3	-0.087	-0.14	0	-0.0078	0.055	0.21	0.55	10.5	0.013	0.021	0.15	-0.021	0.029	0.047	0.0023	0.0047	0.016	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	39	75	0.061	0	0	0	0	0	
1395410082887	2014.03.21_17:54:42	1	-4.7	-0.78	0	3	-0.12	-0.13	0	0.0078	0.051	0.19	0.55	10.7	0.019	0.021	0.15	-0.02	0.029	0.047	0.01	0.00078	-0.0078	5.26	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	72	41	75	0.067	0	0	0	0	0	
1395410082937	2014.03.21_17:54:42	1	-4.7	-0.78	0	3	-0.12	-0.13	0	0.0078	0.051	0.19	0.55	10.7	0.019	0.021	0.15	-0.02	0.029	0.047	0.01	0.00078	-0.0078	5.26	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	72	41	75	0.067	0	0	0	0	0	
1395410082987	2014.03.21_17:54:42	1	2.3	-0.78	-1.6	3	-0.14	-0.13	0	-0.0039	0.055	0.21	0.55	10.8	0.022	0.021	0.15	-0.016	0.029	0.047	-0.0086	0.0047	0.016	5.46	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	39	76	0.067	0	0	0	0	0	
1395410083037	2014.03.21_17:54:43	1	2.3	-0.78	-1.6	3	-0.14	-0.13	0	-0.0039	0.055	0.21	0.55	10.8	0.022	0.021	0.15	-0.016	0.029	0.047	-0.0086	0.0047	0.016	5.46	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	39	76	0.067	0	0	0	0	0	
1395410083087	2014.03.21_17:54:43	1	4.7	-1.6	-1.6	3	-0.11	-0.13	0	-0.012	0.055	0.21	0.55	10.4	0.017	0.021	0.15	-0.014	0.029	0.047	-0.014	0.0047	0.016	5.42	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	77	39	75	0.061	0	0	0	0	0	
1395410083137	2014.03.21_17:54:43	1	4.7	-1.6	-1.6	3	-0.11	-0.13	0	-0.012	0.055	0.21	0.55	10.4	0.017	0.021	0.15	-0.014	0.029	0.047	-0.014	0.0047	0.016	5.42	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	77	39	75	0.061	0	0	0	0	0	
1395410083187	2014.03.21_17:54:43	1	-0.78	0	-1.6	3	-0.066	-0.14	0	-0.016	0.047	0.21	0.55	10.7	0.01	0.022	0.15	-0.013	0.029	0.047	-0.011	-0.0031	0.016	5.3	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	77	38	75	0.067	0	0	0	0	0	
1395410083237	2014.03.21_17:54:43	1	-0.78	0	-1.6	3	-0.066	-0.14	0	-0.016	0.047	0.21	0.55	10.7	0.01	0.022	0.15	-0.013	0.029	0.047	-0.011	-0.0031	0.016	5.3	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	77	38	75	0.067	0	0	0	0	0	
1395410083287	2014.03.21_17:54:43	1	-3.9	0	0	3	-0.084	-0.14	0	0.027	0.055	0.2	0.55	10.9	0.013	0.022	0.15	-0.011	0.029	0.047	0.025	0.0047	0	5.45	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	71	41	77	0.065	0	0	0	0	0	
1395410083337	2014.03.21_17:54:43	1	-3.9	0	0	3	-0.084	-0.14	0	0.027	0.055	0.2	0.55	10.9	0.013	0.022	0.15	-0.011	0.029	0.047	0.025	0.0047	0	5.45	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	71	41	77	0.065	0	0	0	0	0	
1395410083387	2014.03.21_17:54:43	1	-0.78	0	0	3	-0.1	-0.14	0	0	0.051	0.2	0.55	10.5	0.016	0.022	0.15	-0.0094	0.029	0.047	-0.0063	0	0	5.4	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	74	40	74	0.064	0	0	0	0	0	
1395410083437	2014.03.21_17:54:43	1	-0.78	0	0	3	-0.1	-0.14	0	0	0.051	0.2	0.55	10.5	0.016	0.022	0.15	-0.0094	0.029	0.047	-0.0063	0	0	5.4	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	74	40	74	0.064	0	0	0	0	0	
1395410083487	2014.03.21_17:54:43	1	3.9	-2.3	-2.3	3	-0.087	-0.14	0	-0.0078	0.047	0.23	0.55	10.5	0.013	0.022	0.15	-0.007	0.029	0.047	-0.013	-0.0039	0.031	5.26	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	78	36	77	0.069	0	0	0	0	0	
1395410083537	2014.03.21_17:54:43	1	3.9	-2.3	-2.3	3	-0.087	-0.14	0	-0.0078	0.047	0.23	0.55	10.5	0.013	0.022	0.15	-0.007	0.029	0.047	-0.013	-0.0039	0.031	5.26	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	78	36	77	0.069	0	0	0	0	0	
1395410083587	2014.03.21_17:54:43	1	0.78	-0.78	0	3	-0.049	-0.14	0	-0.023	0.055	0.2	0.55	10.9	0.0078	0.022	0.15	-0.0055	0.029	0.047	-0.023	0.0031	0	5.43	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	40	72	0.063	0	0	0	0	0	
1395410083637	2014.03.21_17:54:43	1	0.78	-0.78	0	3	-0.049	-0.14	0	-0.023	0.055	0.2	0.55	10.9	0.0078	0.022	0.15	-0.0055	0.029	0.047	-0.023	0.0031	0	5.43	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	40	72	0.063	0	0	0	0	0	
1395410083687	2014.03.21_17:54:43	1	-1.6	-1.6	-1.6	3	-0.039	-0.14	0	0.0039	0.047	0.21	0.55	10.9	0.0055	0.022	0.15	-0.0047	0.029	0.047	0.0023	-0.0039	0.016	5.43	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	38	76	0.062	0	0	0	0	0	
1395410083737	2014.03.21_17:54:43	1	-1.6	-1.6	-1.6	3	-0.039	-0.14	0	0.0039	0.047	0.21	0.55	10.9	0.0055	0.022	0.15	-0.0047	0.029	0.047	0.0023	-0.0039	0.016	5.43	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	38	76	0.062	0	0	0	0	0	
1395410083787	2014.03.21_17:54:43	1	-1.6	-0.78	-0.78	3	-0.05	-0.14	0	0.012	0.055	0.2	0.55	10.5	0.0078	0.022	0.15	-0.0039	0.029	0.047	0.0086	0.0039	0	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	73	40	76	0.061	0	0	0	0	0	
1395410083837	2014.03.21_17:54:43	1	-1.6	-0.78	-0.78	3	-0.05	-0.14	0	0.012	0.055	0.2	0.55	10.5	0.0078	0.022	0.15	-0.0039	0.029	0.047	0.0086	0.0039	0	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	73	40	76	0.061	0	0	0	0	0	
1395410083887	2014.03.21_17:54:43	1	2.3	-1.6	-2.3	3	-0.045	-0.14	0	-0.0039	0.055	0.23	0.55	10.5	0.007	0.022	0.15	-0.0031	0.029	0.047	-0.0055	0.0039	0.031	5.4	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	77	37	77	0.067	0	0	0	0	0	
1395410083937	2014.03.21_17:54:43	1	2.3	-1.6	-2.3	3	-0.045	-0.14	0	-0.0039	0.055	0.23	0.55	10.5	0.007	0.022	0.15	-0.0031	0.029	0.047	-0.0055	0.0039	0.031	5.4	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	77	37	77	0.067	0	0	0	0	0	
1395410083987	2014.03.21_17:54:43	1	1.6	-1.6	-1.6	3	-0.019	-0.15	0	-0.016	0.051	0.21	0.55	10.4	0.0023	0.023	0.15	-0.0023	0.029	0.047	-0.013	0	0.016	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	77	38	75	0.057	0	0	0	0	0	
1395410084037	2014.03.21_17:54:44	1	1.6	-1.6	-1.6	3	-0.019	-0.15	0	-0.016	0.051	0.21	0.55	10.4	0.0023	0.023	0.15	-0.0023	0.029	0.047	-0.013	0	0.016	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	77	38	75	0.057	0	0	0	0	0	
1395410084087	2014.03.21_17:54:44	1	-1.6	0.78	-1.6	3	-0.011	-0.15	0	-0.0039	0.055	0.21	0.55	10.7	0.0016	0.024	0.15	-0.0023	0.029	0.047	-0.0031	0.0016	0.016	5.28	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	39	75	0.061	0	0	0	0	0	
1395410084137	2014.03.21_17:54:44	1	-1.6	0.78	-1.6	3	-0.011	-0.15	0	-0.0039	0.055	0.21	0.55	10.7	0.0016	0.024	0.15	-0.0023	0.029	0.047	-0.0031	0.0016	0.016	5.28	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	39	75	0.061	0	0	0	0	0	
1395410084187	2014.03.21_17:54:44	1	-0.78	-2.3	-0.78	3	-0.017	-0.15	0	0.0078	0.051	0.2	0.55	10.9	0.0023	0.023	0.15	-0.0016	0.029	0.047	0.0078	0.00078	0	5.42	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	40	76	0.066	0	0	0	0	0	
1395410084237	2014.03.21_17:54:44	1	-0.78	-2.3	-0.78	3	-0.017	-0.15	0	0.0078	0.051	0.2	0.55	10.9	0.0023	0.023	0.15	-0.0016	0.029	0.047	0.0078	0.00078	0	5.42	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	40	76	0.066	0	0	0	0	0	
1395410084287	2014.03.21_17:54:44	1	0.78	-2.3	-2.3	3	-0.014	-0.15	0	0	0	0	0	10.6	0.0016	0.023	0.15	-0.0016	0.029	0.047	-0.0055	0.00078	0.031	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410084337	2014.03.21_17:54:44	1	0.78	-2.3	-2.3	3	-0.014	-0.15	0	0	0	0	0	10.6	0.0016	0.023	0.15	-0.0016	0.029	0.047	-0.0055	0.00078	0.031	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410084387	2014.03.21_17:54:44	1	0.78	-0.78	-2.3	3	-0.0046	-0.14	0	0	0	0	0	14.1	0	0.023	0.15	-0.0016	0.029	0.047	-0.0078	-0.0023	0.031	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.058	0	0	0	0	0	
1395410084437	2014.03.21_17:54:44	1	0.78	-0.78	-2.3	3	-0.0046	-0.14	0	0	0	0	0	14.1	0	0.023	0.15	-0.0016	0.029	0.047	-0.0078	-0.0023	0.031	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.058	0	0	0	0	0	
1395410084487	2014.03.21_17:54:44	1	2.3	0	0	3	0.012	-0.15	0	0	0	0	0	14.1	-0.0023	0.023	0.15	-0.0016	0.029	0.047	-0.013	0.0023	0	5.5	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410084537	2014.03.21_17:54:44	1	2.3	0	0	3	0.012	-0.15	0	0	0	0	0	14.1	-0.0023	0.023	0.15	-0.0016	0.029	0.047	-0.013	0.0023	0	5.5	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410084587	2014.03.21_17:54:44	1	6.2	-1.6	-1.6	3	0.05	-0.15	0	0	0	0	0	14.1	-0.0086	0.024	0.15	-0.0016	0.029	0.047	-0.022	0.0047	0.016	5.49	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.056	0	0	0	0	0	
1395410084637	2014.03.21_17:54:44	1	6.2	-1.6	-1.6	3	0.05	-0.15	0	0	0	0	0	14.1	-0.0086	0.024	0.15	-0.0016	0.029	0.047	-0.022	0.0047	0.016	5.49	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.056	0	0	0	0	0	
1395410084687	2014.03.21_17:54:44	1	10	-0.78	-0.78	3	0.13	-0.15	0	0	0	0	0	14.1	-0.021	0.023	0.15	-0.0039	0.029	0.047	-0.038	0.0031	0	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410084737	2014.03.21_17:54:44	1	10	-0.78	-0.78	3	0.13	-0.15	0	0	0	0	0	14.1	-0.021	0.023	0.15	-0.0039	0.029	0.047	-0.038	0.0031	0	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410084787	2014.03.21_17:54:44	1	12	0	-0.78	3	0.23	-0.15	0	0	0	0	0	14.1	-0.038	0.023	0.15	-0.0078	0.029	0.047	-0.047	0.00078	0	5.49	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410084837	2014.03.21_17:54:44	1	12	0	-0.78	3	0.23	-0.15	0	0	0	0	0	14.1	-0.038	0.023	0.15	-0.0078	0.029	0.047	-0.047	0.00078	0	5.49	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.067	0	0	0	0	0	
1395410084887	2014.03.21_17:54:44	1	17	-2.3	-1.6	3	0.35	-0.15	0	0	0	0	0	14.1	-0.056	0.024	0.15	-0.013	0.029	0.047	-0.069	0.0023	0.016	5.47	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410084937	2014.03.21_17:54:44	1	17	-2.3	-1.6	3	0.35	-0.15	0	0	0	0	0	14.1	-0.056	0.024	0.15	-0.013	0.029	0.047	-0.069	0.0023	0.016	5.47	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410084987	2014.03.21_17:54:44	1	17	-2.3	-1.6	3	0.35	-0.15	0	0	0	0	0	14.1	-0.056	0.024	0.15	-0.013	0.029	0.047	-0.069	0.0023	0.016	5.47	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410085041	2014.03.21_17:54:45	1	30	-0.78	-1.6	3	0.68	-0.16	0	0	0	0	0	14.1	-0.059	0.024	0.15	-0.03	0.029	0.047	-0.1	-0.0016	0.016	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.11	0	0	0	0	0	
1395410085087	2014.03.21_17:54:45	1	30	-0.78	-1.6	3	0.68	-0.16	0	0	0	0	0	14.1	-0.059	0.024	0.15	-0.03	0.029	0.047	-0.1	-0.0016	0.016	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.11	0.004	0	0	0	0	
1395410085137	2014.03.21_17:54:45	1	38	-2.3	-0.78	3	1	-0.16	0	0	0	0	0	14.1	-0.059	0.024	0.15	-0.03	0.029	0.047	-0.1	0	0	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.068	0.004	0	0	0	0	
1395410085187	2014.03.21_17:54:45	1	38	-2.3	-0.78	3	1	-0.16	0	0	0	0	0	14.1	-0.059	0.024	0.15	-0.03	0.029	0.047	-0.1	0	0	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.068	0	0	0	0	0	
1395410085237	2014.03.21_17:54:45	1	47	-1.6	-0.78	3	1.4	-0.15	0	0	0	0	0	14.1	-0.059	0.024	0.15	-0.03	0.029	0.047	-0.1	-0.0039	0.0078	5.25	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410085287	2014.03.21_17:54:45	1	47	-1.6	-0.78	3	1.4	-0.15	0	0	0	0	0	14.1	-0.059	0.024	0.15	-0.03	0.029	0.047	-0.1	-0.0039	0.0078	5.25	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410085337	2014.03.21_17:54:45	1	55	-0.78	0	3	1.8	-0.15	0	0	0	0	0	14.1	-0.059	0.024	0.15	-0.03	0.029	0.047	-0.1	-0.00078	0	5.18	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410085387	2014.03.21_17:54:45	1	55	-0.78	0	3	1.8	-0.15	0	0	0	0	0	14.1	-0.059	0.024	0.15	-0.03	0.029	0.047	-0.1	-0.00078	0	5.18	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.063	0	0	0	0	0	
1395410085437	2014.03.21_17:54:45	1	59	-0.78	-0.78	3	2.3	-0.14	0	0	0	0	0	14.1	-0.059	0.022	0.15	-0.03	0.029	0.047	-0.1	-0.0055	0.0078	5.19	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410085487	2014.03.21_17:54:45	1	59	-0.78	-0.78	3	2.3	-0.14	0	0	0	0	0	14.1	-0.059	0.022	0.15	-0.03	0.029	0.047	-0.1	-0.0055	0.0078	5.19	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
1395410085537	2014.03.21_17:54:45	1	59	-1.6	0	3	2.9	-0.13	0	0	0	0	0	14.1	-0.059	0.02	0.15	-0.03	0.029	0.047	-0.1	-0.0055	-0.0078	5.18	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410085587	2014.03.21_17:54:45	1	59	-1.6	0	3	2.9	-0.13	0	0	0	0	0	14.1	-0.059	0.02	0.15	-0.03	0.029	0.047	-0.1	-0.0055	-0.0078	5.18	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.064	0	0	0	0	0	
1395410085637	2014.03.21_17:54:45	1	54	-1.6	-1.6	3	-3	-0.12	0	0	0	0	0	14.1	0.059	0.02	0.15	0	0.029	0.047	-0.1	-0.0023	0.016	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410085687	2014.03.21_17:54:45	1	54	-1.6	-1.6	3	-3	-0.12	0	0	0	0	0	14.1	0.059	0.02	0.15	0	0.029	0.047	-0.1	-0.0023	0.016	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.065	0	0	0	0	0	
1395410085737	2014.03.21_17:54:45	1	45	0	-0.78	3	-2.6	-0.12	0	0	0	0	0	14.1	0.059	0.02	0.15	0.029	0.029	0.047	-0.1	0.0016	0	5.4	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0	0	0	0	0	0.066	0	0	0	0	0	
